ano,mes,id_municipio,regiao_ssp,homicidio_doloso,numero_de_vitimas_em_homicidio_doloso,homicidio_doloso_por_acidente_de_transito,numero_de_vitimas_em_homicidio_doloso_por_acidente_de_transito,homicidio_culposo_por_acidente_de_transito,homicidio_culposo_outros,tentativa_de_homicidio,lesao_corporal_seguida_de_morte,lesao_corporal_dolosa,lesao_corporal_culposa_por_acidente_de_transito,lesao_corporal_culposa_outras,latrocinio,numero_de_vitimas_em_latrocinio,total_de_estupro,estupro,estupro_de_vulneravel,total_de_roubo_outros,roubo_outros,roubo_de_veiculo,roubo_a_banco,roubo_de_carga,furto_outros,furto_de_veiculo
2018,10,3538808,Sorocaba,0,0,0,0,0,0,0,0,14,6,0,0,0,1,0,1,0,0,0,0,0,16,2
2018,11,3538808,Sorocaba,0,0,0,0,2,0,0,0,15,9,0,0,0,0,0,0,1,1,0,0,0,21,2
2018,12,3538808,Sorocaba,0,0,0,0,0,0,0,0,17,7,0,0,0,0,0,0,0,0,1,0,0,26,3
2018,1,3542107,Piracicaba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0
2018,2,3542107,Piracicaba,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2
2018,3,3542107,Piracicaba,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,4,3542107,Piracicaba,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2018,5,3542107,Piracicaba,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,6,3542107,Piracicaba,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0
2018,7,3542107,Piracicaba,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,2
2018,8,3542107,Piracicaba,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,1
2018,9,3542107,Piracicaba,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,2,2,0,0,0,4,0
2018,10,3542107,Piracicaba,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,8,2
2018,11,3542107,Piracicaba,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3
2018,12,3542107,Piracicaba,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
2018,1,3542503,Bauru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,2,3542503,Bauru,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,3542503,Bauru,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,4,3542503,Bauru,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,5,3542503,Bauru,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,6,3542503,Bauru,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0
2018,7,3542503,Bauru,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2018,8,3542503,Bauru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,9,3542503,Bauru,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2018,10,3542503,Bauru,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,2,0
2018,11,3542503,Bauru,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2018,12,3542503,Bauru,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2018,1,3546801,Grande São Paulo (exclui a Capital),1,1,0,0,0,0,0,1,19,6,1,0,0,2,0,2,16,15,6,0,1,35,10
2018,2,3546801,Grande São Paulo (exclui a Capital),2,2,0,0,0,0,1,0,9,8,0,0,0,4,1,3,10,7,3,0,3,42,5
2018,3,3546801,Grande São Paulo (exclui a Capital),1,1,0,0,1,0,1,0,12,12,2,0,0,1,0,1,15,10,1,0,5,30,5
2018,4,3546801,Grande São Paulo (exclui a Capital),0,0,0,0,1,0,0,0,18,7,0,0,0,0,0,0,12,12,4,0,0,36,8
2018,5,3546801,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,21,10,1,0,0,1,0,1,16,14,5,0,2,45,11
2018,6,3546801,Grande São Paulo (exclui a Capital),2,2,0,0,0,0,0,0,11,2,0,0,0,2,1,1,7,4,8,0,3,21,3
2018,7,3546801,Grande São Paulo (exclui a Capital),0,0,0,0,2,0,0,0,13,4,1,0,0,0,0,0,11,7,10,0,4,28,5
2018,8,3546801,Grande São Paulo (exclui a Capital),1,1,0,0,1,0,0,0,9,11,0,0,0,2,0,2,12,8,15,0,4,25,2
2018,9,3546801,Grande São Paulo (exclui a Capital),1,1,0,0,1,0,1,0,13,7,1,0,0,1,0,1,28,26,5,0,2,22,5
2018,10,3546801,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,17,7,0,0,0,2,1,1,6,4,8,0,2,35,10
2018,11,3546801,Grande São Paulo (exclui a Capital),1,1,0,0,0,0,0,0,14,5,0,0,0,2,1,1,11,6,7,0,5,23,5
2018,12,3546801,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,1,0,9,10,1,0,0,3,1,2,17,15,8,0,2,25,7
2018,1,3547502,Ribeirão Preto,0,0,0,0,0,0,0,0,10,4,0,1,1,0,0,0,3,2,1,0,1,16,0
2018,2,3547502,Ribeirão Preto,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,15,1
2018,3,3547502,Ribeirão Preto,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,4,2,0,0,2,18,0
2018,4,3547502,Ribeirão Preto,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,18,1
2018,5,3547502,Ribeirão Preto,0,0,0,0,1,0,0,0,10,5,0,0,0,1,1,0,1,1,0,0,0,16,1
2018,6,3547502,Ribeirão Preto,1,1,0,0,0,0,0,1,11,2,0,0,0,0,0,0,3,3,1,0,0,16,0
2018,7,3547502,Ribeirão Preto,0,0,0,0,0,0,0,0,6,3,0,0,0,1,1,0,8,6,0,0,2,10,1
2018,8,3547502,Ribeirão Preto,0,0,0,0,2,0,0,0,11,2,0,0,0,1,0,1,4,4,0,0,0,25,0
2018,9,3547502,Ribeirão Preto,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,1,1,0,0,33,0
2018,10,3547502,Ribeirão Preto,0,0,0,0,1,0,0,0,2,3,0,0,0,2,0,2,4,4,0,0,0,27,1
2018,11,3547502,Ribeirão Preto,0,0,0,0,2,0,0,0,9,0,0,0,0,2,0,2,3,3,0,0,0,15,1
2018,12,3547502,Ribeirão Preto,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,1,1,0,0,0,1,24,1
2018,1,3552551,Araçatuba,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,2,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,3,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2018,4,3552551,Araçatuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,5,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,6,3552551,Araçatuba,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,8,3552551,Araçatuba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,9,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,10,3552551,Araçatuba,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,11,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,12,3552551,Araçatuba,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,1,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,3,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,7,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,8,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2018,9,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2018,10,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2018,11,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018,12,3553658,Ribeirão Preto,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,1,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,2,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,3,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,5,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0
2018,6,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
2018,7,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2018,8,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,9,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,10,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,11,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018,12,3557154,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,1,3557105,São José do Rio Preto,0,0,0,0,1,0,0,0,41,54,1,0,0,2,0,2,2,2,0,0,0,135,12
2018,2,3557105,São José do Rio Preto,1,1,0,0,0,0,1,0,30,69,2,0,0,4,0,4,8,8,0,0,0,138,6
2018,3,3557105,São José do Rio Preto,1,1,0,0,0,0,0,0,51,80,3,0,0,2,0,2,3,3,1,0,0,81,5
2018,4,3557105,São José do Rio Preto,0,0,0,0,2,0,0,0,38,55,2,0,0,4,2,2,10,10,0,0,0,73,7
2018,5,3557105,São José do Rio Preto,0,0,0,0,0,0,0,0,36,62,6,0,0,3,0,3,7,7,0,0,0,86,10
2018,6,3557105,São José do Rio Preto,1,1,0,0,2,0,0,0,31,58,2,0,0,0,0,0,6,6,0,0,0,85,14
2018,7,3557105,São José do Rio Preto,0,0,0,0,2,0,0,0,33,67,5,0,0,1,0,1,2,2,0,0,0,85,13
2018,8,3557105,São José do Rio Preto,0,0,0,0,0,0,0,0,39,61,3,0,0,3,1,2,7,7,0,0,0,98,5
2018,9,3557105,São José do Rio Preto,0,0,0,0,0,0,0,0,43,55,5,0,0,0,0,0,7,7,0,0,0,101,2
2018,10,3557105,São José do Rio Preto,0,0,0,0,0,1,1,0,56,69,3,0,0,2,0,2,4,4,0,0,0,99,2
2018,11,3557105,São José do Rio Preto,0,0,0,0,0,0,0,0,32,61,4,0,0,3,0,3,3,3,0,0,0,69,6
2018,12,3557105,São José do Rio Preto,1,1,0,0,3,0,1,0,37,48,5,0,0,3,1,2,8,8,0,0,0,79,7
2018,1,3557006,Sorocaba,1,1,0,0,0,0,4,0,16,16,2,0,0,3,0,3,18,18,2,0,0,84,10
2018,2,3557006,Sorocaba,1,1,0,0,0,0,0,0,22,12,0,0,0,0,0,0,11,11,1,0,0,61,6
2018,3,3557006,Sorocaba,0,0,0,0,0,1,0,0,31,8,2,0,0,2,0,2,12,12,2,0,0,78,8
2018,4,3557006,Sorocaba,0,0,0,0,1,0,0,0,23,8,1,0,0,4,1,3,19,19,3,0,0,63,14
2018,5,3557006,Sorocaba,2,2,0,0,0,0,0,0,25,4,1,0,0,3,0,3,11,11,4,0,0,78,5
2018,6,3557006,Sorocaba,1,1,0,0,0,0,0,0,26,6,0,0,0,3,1,2,16,15,3,0,1,93,6
2018,7,3557006,Sorocaba,2,3,0,0,1,0,0,0,13,9,0,0,0,4,0,4,11,11,0,0,0,54,10
2018,8,3557006,Sorocaba,1,1,0,0,0,0,0,0,17,4,0,0,0,4,2,2,10,10,2,0,0,56,11
2018,9,3557006,Sorocaba,1,1,0,0,0,0,0,0,19,8,0,0,0,3,1,2,7,7,2,0,0,65,15
2018,10,3557006,Sorocaba,2,2,0,0,1,0,0,0,30,7,0,0,0,8,2,6,13,13,3,0,0,40,12
2018,11,3557006,Sorocaba,0,0,0,0,1,1,0,1,24,3,0,0,0,7,1,6,12,12,2,0,0,55,17
2018,12,3557006,Sorocaba,1,1,0,0,0,0,2,0,30,8,0,0,0,3,2,1,10,10,2,0,0,67,11
2018,1,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2018,2,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,3,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,3556958,São José do Rio Preto,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,7,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,8,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018,9,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2018,10,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,3556958,São José do Rio Preto,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,3556958,São José do Rio Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,4,0
2018,2,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,5,0
2018,3,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0
2018,4,3556909,Ribeirão Preto,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
2018,5,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,3,0
2018,6,3556909,Ribeirão Preto,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2018,7,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,4,0
2018,8,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2018,9,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,10,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,3,0
2018,11,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0
2018,12,3556909,Ribeirão Preto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2018,1,3556800,Ribeirão Preto,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,2,2,0,0,0,13,0
2018,2,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,1,2,2,0,0,0,14,3
2018,3,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,13,2,0,0,0,1,0,1,1,1,2,0,0,12,2
2018,4,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,0,0,25,1
2018,5,3556800,Ribeirão Preto,0,0,0,0,1,0,0,0,10,3,0,0,0,1,0,1,3,3,0,0,0,7,0
2018,6,3556800,Ribeirão Preto,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,2,2,0,0,0,9,0
2018,7,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,11,3,0,0,0,1,1,0,0,0,1,0,0,14,0
2018,8,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,12,0
2018,9,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,1,1,0,0,8,0
2018,10,3556800,Ribeirão Preto,0,0,0,0,1,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,8,0
2018,11,3556800,Ribeirão Preto,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,2,0,0,0,5,1
2018,12,3556800,Ribeirão Preto,0,0,0,0,1,0,2,0,14,3,0,0,0,0,0,0,1,1,1,0,0,5,0
2018,1,3556701,Campinas,0,0,0,0,2,0,0,0,23,18,0,0,0,0,0,0,17,17,3,0,0,56,2
2018,2,3556701,Campinas,0,0,0,0,1,0,0,0,26,13,0,0,0,1,0,1,22,19,2,0,3,50,10
2018,3,3556701,Campinas,0,0,0,0,0,0,1,0,27,18,0,0,0,1,1,0,13,13,0,0,0,73,8
2018,4,3556701,Campinas,0,0,0,0,0,0,0,0,26,21,0,0,0,3,1,2,12,12,8,0,0,68,6
2018,5,3556701,Campinas,0,0,0,0,1,0,1,0,20,24,0,0,0,2,0,2,6,6,5,0,0,61,2
2018,6,3556701,Campinas,0,0,0,0,0,0,1,0,17,19,0,0,0,1,1,0,8,7,2,0,1,50,3
2018,7,3556701,Campinas,0,0,0,0,0,0,0,0,19,18,0,0,0,1,1,0,11,10,2,0,1,42,4
2018,8,3556701,Campinas,0,0,0,0,2,0,0,0,17,26,0,0,0,1,1,0,6,6,3,0,0,46,5
2018,9,3556701,Campinas,0,0,0,0,1,0,0,0,15,20,0,0,0,1,1,0,5,5,5,0,0,45,5
2018,10,3556701,Campinas,0,0,0,0,0,0,1,0,19,15,0,0,0,1,0,1,6,6,4,0,0,61,3
2018,11,3556701,Campinas,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,8,7,1,0,1,71,4
2018,12,3556701,Campinas,0,0,0,0,0,0,0,0,16,7,0,0,0,1,1,0,6,6,2,0,0,43,7
2018,1,3556602,Bauru,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,8,0
2018,2,3556602,Bauru,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0
2018,3,3556602,Bauru,0,0,0,0,0,0,0,0,20,2,0,0,0,1,0,1,0,0,0,0,0,6,0
2018,4,3556602,Bauru,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2018,5,3556602,Bauru,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,1,0,0,0,8,0
2018,6,3556602,Bauru,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0
2018,7,3556602,Bauru,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,6,0
2018,8,3556602,Bauru,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,1,0,0,0,11,0
2018,9,3556602,Bauru,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,1,1,0,0,0,13,0
2018,10,3556602,Bauru,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,8,0
2018,11,3556602,Bauru,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2018,12,3556602,Bauru,1,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,0,0,8,1
2018,1,3556503,Campinas,1,1,0,0,0,0,0,0,30,12,2,0,0,7,3,4,29,28,2,0,1,63,29
2018,2,3556503,Campinas,1,1,0,0,1,0,1,0,32,6,1,0,0,2,2,0,21,21,11,0,0,66,11
2018,3,3556503,Campinas,1,1,0,0,2,0,1,0,39,8,0,0,0,4,2,2,28,28,8,0,0,58,13
2018,4,3556503,Campinas,1,1,0,0,0,0,1,0,29,13,2,0,0,3,1,2,14,14,8,0,0,49,14
2018,5,3556503,Campinas,0,0,0,0,1,0,0,0,20,8,0,0,0,3,1,2,26,26,9,0,0,63,16
2018,6,3556503,Campinas,0,0,0,0,0,0,0,0,24,18,1,1,1,3,0,3,37,36,7,0,1,65,22
2018,7,3556503,Campinas,0,0,0,0,1,0,0,0,23,17,1,0,0,3,1,2,40,40,11,0,0,53,17
2018,8,3556503,Campinas,0,0,0,0,0,1,2,0,26,14,0,0,0,2,1,1,45,44,9,0,1,61,22
2018,9,3556503,Campinas,0,0,0,0,1,0,0,0,25,18,0,0,0,3,0,3,34,33,8,0,1,50,23
2018,10,3556503,Campinas,1,1,0,0,0,0,1,0,32,15,0,0,0,3,1,2,38,37,7,0,1,64,22
2018,11,3556503,Campinas,0,0,0,0,1,0,1,0,35,4,0,0,0,3,1,2,14,14,14,0,0,66,20
2018,12,3556503,Campinas,0,0,0,0,1,0,0,0,31,12,0,0,0,3,2,1,21,20,17,0,1,68,26
2018,1,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,14,6,0,0,0,2,1,1,15,13,8,0,2,25,5
2018,2,3556453,Grande São Paulo (exclui a Capital),1,1,0,0,0,0,0,0,13,3,1,0,0,0,0,0,11,9,2,0,2,22,4
2018,3,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,11,9,4,0,2,23,3
2018,4,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,13,5,1,0,0,3,1,2,16,14,6,0,2,23,1
2018,5,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,14,61,3,0,0,1,0,1,9,8,6,0,1,30,4
2018,6,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,21,18,9,0,3,21,3
2018,7,3556453,Grande São Paulo (exclui a Capital),1,1,0,0,1,0,0,0,16,9,0,0,0,1,0,1,12,10,5,0,2,29,1
2018,8,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,6,6,3,0,0,21,1
2018,9,3556453,Grande São Paulo (exclui a Capital),1,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,13,13,8,0,0,21,1
2018,10,3556453,Grande São Paulo (exclui a Capital),1,1,0,0,0,0,0,0,15,1,0,0,0,1,0,1,20,17,6,0,3,22,1
2018,11,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,13,5,1,0,0,1,0,1,14,13,2,0,1,24,0
2018,12,3556453,Grande São Paulo (exclui a Capital),0,0,0,0,0,0,0,0,16,11,0,0,0,1,0,1,14,14,8,0,0,25,4
2018,1,3556404,Piracicaba,0,0,0,0,1,0,2,0,23,7,0,0,0,2,1,1,1,1,0,0,0,30,3
2018,2,3556404,Piracicaba,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,1,1,1,0,0,22,0
2018,3,3556404,Piracicaba,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,1,1,1,0,0,22,0
2018,4,3556404,Piracicaba,0,0,0,0,1,0,9,0,0,8,0,0,0,1,0,1,1,1,0,0,0,34,5
2018,5,3556404,Piracicaba,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1,1,1,0,0,31,3
2018,6,3556404,Piracicaba,0,0,0,0,1,0,1,0,14,8,0,0,0,0,0,0,3,3,0,0,0,45,0
2018,7,3556404,Piracicaba,0,0,0,0,0,0,0,0,12,7,0,0,0,1,0,1,0,0,0,0,0,55,0
2018,8,3556404,Piracicaba,1,1,0,0,0,0,3,0,14,7,0,0,0,0,0,0,2,2,0,0,0,45,0
2018,9,3556404,Piracicaba,0,0,0,0,0,0,1,0,21,12,0,0,0,1,0,1,0,0,0,0,0,40,1
2018,10,3556404,Piracicaba,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,3,3,0,0,0,34,2
2018,11,3556404,Piracicaba,0,0,0,0,0,0,1,0,12,9,0,0,0,0,0,0,0,0,0,0,0,9,3
2018,12,3556404,Piracicaba,1,1,0,0,0,0,0,0,16,5,0,0,0,0,0,0,1,1,0,0,0,22,1
2018,1,3556354,Campinas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,7,0
2018,2,3556354,Campinas,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,6,1
2018,3,3556354,Campinas,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,5,0
2018,4,3556354,Campinas,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,1,0,0,1,13,0
2018,5,3556354,Campinas,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,2,0,0,0,9,0
2018,6,3556354,Campinas,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,1,0,0,8,0
2018,7,3556354,Campinas,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,1,7,0
